tweet_id,favorites,retweets,user_followers,user_favourites,date_time
872820683541237760,14228,3526,,,2017-06-08 14:20:41+00:00
872620804844003328,20060,3480,,,2017-06-08 01:06:27+00:00
872486979161796608,39363,8579,,,2017-06-07 16:14:40+00:00
872122724285648897,33260,7721,,,2017-06-06 16:07:15+00:00
871879754684805121,36551,10520,,,2017-06-06 00:01:46+00:00
871762521631449091,19597,3317,,,2017-06-05 16:15:56+00:00
871515927908634625,19514,3299,,,2017-06-04 23:56:03+00:00
871032628920680449,21985,3641,,,2017-06-03 15:55:36+00:00
870804317367881728,32597,5909,,,2017-06-03 00:48:22+00:00
870656317836468226,12018,2527,,,2017-06-02 15:00:16+00:00
870374049280663552,80341,25247,,,2017-06-01 20:18:38+00:00
870308999962521604,21231,3974,,,2017-06-01 16:00:09+00:00
870063196459192321,35521,7953,,,2017-05-31 23:43:25+00:00
869772420881756160,41258,9658,,,2017-05-31 04:27:59+00:00
869702957897576449,27424,6049,,,2017-05-30 23:51:58+00:00
869596645499047938,15521,3003,,,2017-05-30 16:49:31+00:00
869227993411051520,19858,3627,,,2017-05-29 16:24:37+00:00
868880397819494401,63699,13850,,,2017-05-28 17:23:24+00:00
868622495443632128,25988,5097,,,2017-05-28 00:18:35+00:00
868552278524837888,9837,1997,,,2017-05-27 19:39:34+00:00
867900495410671616,23571,4021,,,2017-05-26 00:29:37+00:00
867774946302451713,33064,7071,,,2017-05-25 16:10:44+00:00
867421006826221569,15692,2404,,,2017-05-24 16:44:18+00:00
867051520902168576,31420,7584,,,2017-05-23 16:16:06+00:00
866686824827068416,18809,3351,,,2017-05-22 16:06:55+00:00
866450705531457537,119413,34017,,,2017-05-22 00:28:40+00:00
866334964761202691,51248,13822,,,2017-05-21 16:48:45+00:00
865718153858494464,25063,5436,,,2017-05-19 23:57:46+00:00
865359393868664832,25872,4835,,,2017-05-19 00:12:11+00:00
865006731092295680,27384,7436,,,2017-05-18 00:50:50+00:00
864873206498414592,31571,8416,,,2017-05-17 16:00:15+00:00
864279568663928832,14275,2931,,,2017-05-16 00:41:21+00:00
864197398364647424,29445,8604,,,2017-05-15 19:14:50+00:00
863907417377173506,20187,4005,,,2017-05-15 00:02:33+00:00
863553081350529029,14971,4058,,,2017-05-14 00:34:33+00:00
863432100342583297,23343,5086,,,2017-05-13 16:33:49+00:00
863079547188785154,8597,1075,,,2017-05-12 17:12:53+00:00
863062471531167744,8317,2365,,,2017-05-12 16:05:02+00:00
862831371563274240,18804,4998,,,2017-05-12 00:46:44+00:00
862722525377298433,16751,3435,,,2017-05-11 17:34:13+00:00
862457590147678208,20093,4808,,,2017-05-11 00:01:27+00:00
862096992088072192,73137,22560,,,2017-05-10 00:08:34+00:00
861383897657036800,35469,10432,,,2017-05-08 00:54:59+00:00
861288531465048066,16906,4032,,,2017-05-07 18:36:02+00:00
861005113778896900,16424,3718,,,2017-05-06 23:49:50+00:00
860563773140209665,7391,2101,,,2017-05-05 18:36:06+00:00
860524505164394496,23265,5168,,,2017-05-05 16:00:04+00:00
860276583193509888,18050,3409,,,2017-05-04 23:34:55+00:00
860184849394610176,16414,5716,,,2017-05-04 17:30:24+00:00
859924526012018688,19286,4005,,,2017-05-04 00:15:58+00:00
859851578198683649,15198,3438,,,2017-05-03 19:26:06+00:00
859607811541651456,18328,1534,,,2017-05-03 03:17:27+00:00
859196978902773760,88784,29534,,,2017-05-02 00:04:57+00:00
859074603037188101,33434,13345,,,2017-05-01 15:58:40+00:00
858843525470990336,15357,3429,,,2017-05-01 00:40:27+00:00
858471635011153920,21247,4770,,,2017-04-30 00:02:42+00:00
858107933456039936,15543,2867,,,2017-04-28 23:57:28+00:00
857989990357356544,15944,2551,,,2017-04-28 16:08:49+00:00
857746408056729600,33877,10452,,,2017-04-28 00:00:54+00:00
857393404942143489,5834,1618,,,2017-04-27 00:38:11+00:00
857263160327368704,19827,4450,,,2017-04-26 16:00:39+00:00
857029823797047296,18752,3952,,,2017-04-26 00:33:27+00:00
856543823941562368,16147,2845,,,2017-04-24 16:22:16+00:00
856526610513747968,11764,1855,,,2017-04-24 15:13:52+00:00
856282028240666624,27549,6215,,,2017-04-23 23:01:59+00:00
855851453814013952,45324,17759,,,2017-04-22 18:31:02+00:00
855459453768019968,29772,8158,,,2017-04-21 16:33:22+00:00
854732716440526848,22765,6026,,,2017-04-19 16:25:34+00:00
854482394044301312,29229,6857,,,2017-04-18 23:50:52+00:00
854365224396361728,18858,4669,,,2017-04-18 16:05:17+00:00
854120357044912130,31953,7463,,,2017-04-17 23:52:16+00:00
854010172552949760,16202,3153,,,2017-04-17 16:34:26+00:00
853760880890318849,28599,5741,,,2017-04-17 00:03:50+00:00
853639147608842240,34839,10085,,,2017-04-16 16:00:07+00:00
853299958564483072,15547,3557,,,2017-04-15 17:32:18+00:00
852912242202992640,9094,1830,,,2017-04-14 15:51:39+00:00
852672615818899456,14974,2156,,,2017-04-13 23:59:28+00:00
852553447878664193,16395,3507,,,2017-04-13 16:05:56+00:00
852311364735569921,33287,9958,,,2017-04-13 00:03:59+00:00
852226086759018497,20097,6864,,,2017-04-12 18:25:07+00:00
852189679701164033,11510,1590,,,2017-04-12 16:00:27+00:00
851591660324737024,16343,3500,,,2017-04-11 00:24:08+00:00
851464819735769094,24411,7101,,,2017-04-10 16:00:07+00:00
851224888060895234,20805,5759,,,2017-04-10 00:06:42+00:00
850753642995093505,31152,9230,,,2017-04-08 16:54:09+00:00
850380195714523136,13193,2638,,,2017-04-07 16:10:12+00:00
850145622816686080,16481,3838,,,2017-04-07 00:38:06+00:00
850019790995546112,20613,4920,,,2017-04-06 16:18:05+00:00
849776966551130114,30798,7669,,,2017-04-06 00:13:11+00:00
849412302885593088,16029,3184,,,2017-04-05 00:04:08+00:00
849336543269576704,11533,1928,,,2017-04-04 19:03:06+00:00
849051919805034497,42826,8584,,,2017-04-04 00:12:06+00:00
848690551926992896,25488,4378,,,2017-04-03 00:16:10+00:00
848324959059550208,25052,4657,,,2017-04-02 00:03:26+00:00
848212111729840128,16534,3093,,,2017-04-01 16:35:01+00:00
847962785489326080,23837,5162,,,2017-04-01 00:04:17+00:00
847842811428974592,5525,1348,,,2017-03-31 16:07:33+00:00
847606175596138505,19033,3466,,,2017-03-31 00:27:14+00:00
847251039262605312,20766,4350,,,2017-03-30 00:56:03+00:00
847157206088847362,20209,5958,,,2017-03-29 18:43:12+00:00
847116187444137987,21742,3238,,,2017-03-29 16:00:12+00:00
846874817362120707,20384,3978,,,2017-03-29 00:01:05+00:00
846514051647705089,45312,11768,,,2017-03-28 00:07:32+00:00
846153765933735936,32181,9214,,,2017-03-27 00:15:53+00:00
846042936437604353,16268,2925,,,2017-03-26 16:55:29+00:00
845812042753855489,29754,8863,,,2017-03-26 01:38:00+00:00
845677943972139009,25593,4872,,,2017-03-25 16:45:08+00:00
845397057150107648,7763,1842,,,2017-03-24 22:08:59+00:00
845306882940190720,23745,5483,,,2017-03-24 16:10:40+00:00
844979544864018432,13876,2604,,,2017-03-23 18:29:57+00:00
844973813909606400,15374,3268,,,2017-03-23 18:07:10+00:00
844580511645339650,16786,3195,,,2017-03-22 16:04:20+00:00
844223788422217728,13892,2244,,,2017-03-21 16:26:50+00:00
843856843873095681,21857,4720,,,2017-03-20 16:08:44+00:00
843604394117681152,17209,2798,,,2017-03-19 23:25:35+00:00
843235543001513987,21941,6149,,,2017-03-18 22:59:54+00:00
842846295480000512,15533,3705,,,2017-03-17 21:13:10+00:00
842765311967449089,6888,1313,,,2017-03-17 15:51:22+00:00
842535590457499648,18463,3583,,,2017-03-17 00:38:32+00:00
842163532590374912,24978,5929,,,2017-03-16 00:00:07+00:00
842115215311396866,14286,3105,,,2017-03-15 20:48:07+00:00
841680585030541313,26236,7963,,,2017-03-14 16:01:03+00:00
841439858740625411,12918,3771,,,2017-03-14 00:04:30+00:00
841314665196081154,16165,4786,,,2017-03-13 15:47:01+00:00
841077006473256960,23361,5442,,,2017-03-13 00:02:39+00:00
840696689258311684,12559,1000,,,2017-03-11 22:51:24+00:00
840632337062862849,9180,1800,,,2017-03-11 18:35:42+00:00
840370681858686976,16833,4673,,,2017-03-11 01:15:58+00:00
840268004936019968,19718,5869,,,2017-03-10 18:27:58+00:00
839990271299457024,13740,2348,,,2017-03-10 00:04:21+00:00
839549326359670784,28138,7980,,,2017-03-08 18:52:12+00:00
839239871831150596,27864,6698,,,2017-03-07 22:22:32+00:00
838921590096166913,11429,2112,,,2017-03-07 01:17:48+00:00
838561493054533637,11185,1367,,,2017-03-06 01:26:54+00:00
838476387338051585,23138,4922,,,2017-03-05 19:48:43+00:00
838083903487373313,18068,3238,,,2017-03-04 17:49:08+00:00
837820167694528512,35047,8094,,,2017-03-04 00:21:08+00:00
837482249356513284,3932,451,,,2017-03-03 01:58:22+00:00
837471256429613056,13128,2338,,,2017-03-03 01:14:41+00:00
837110210464448512,16459,2443,,,2017-03-02 01:20:01+00:00
836989968035819520,13059,2350,,,2017-03-01 17:22:13+00:00
836753516572119041,19794,4780,,,2017-03-01 01:42:39+00:00
836677758902222849,12945,2284,,,2017-02-28 20:41:37+00:00
836380477523124226,15145,3069,,,2017-02-28 01:00:19+00:00
836260088725786625,21852,4423,,,2017-02-27 17:01:56+00:00
836001077879255040,19602,4391,,,2017-02-26 23:52:43+00:00
835574547218894849,18271,3726,,,2017-02-25 19:37:50+00:00
835297930240217089,16900,3097,,,2017-02-25 01:18:40+00:00
835264098648616962,7941,1755,,,2017-02-24 23:04:14+00:00
835172783151792128,26872,5944,,,2017-02-24 17:01:22+00:00
834931633769889797,11124,1704,,,2017-02-24 01:03:08+00:00
834786237630337024,21860,5649,,,2017-02-23 15:25:23+00:00
834574053763584002,14061,2615,,,2017-02-23 01:22:14+00:00
834458053273591808,9888,1737,,,2017-02-22 17:41:18+00:00
834209720923721728,21208,4918,,,2017-02-22 01:14:30+00:00
834167344700198914,16236,3772,,,2017-02-21 22:26:07+00:00
834086379323871233,13427,2278,,,2017-02-21 17:04:24+00:00
833863086058651648,13791,2481,,,2017-02-21 02:17:06+00:00
833826103416520705,18529,3878,,,2017-02-20 23:50:09+00:00
833722901757046785,21348,3326,,,2017-02-20 17:00:04+00:00
833479644947025920,15271,2116,,,2017-02-20 00:53:27+00:00
833124694597443584,20773,5008,,,2017-02-19 01:23:00+00:00
832998151111966721,13682,2286,,,2017-02-18 17:00:10+00:00
832757312314028032,17329,3743,,,2017-02-18 01:03:09+00:00
832636094638288896,16309,2881,,,2017-02-17 17:01:29+00:00
832397543355072512,12293,2289,,,2017-02-17 01:13:34+00:00
832369877331693569,17687,3300,,,2017-02-16 23:23:38+00:00
832273440279240704,11654,2414,,,2017-02-16 17:00:25+00:00
832032802820481025,18388,4832,,,2017-02-16 01:04:13+00:00
831939777352105988,24727,6359,,,2017-02-15 18:54:34+00:00
831911600680497154,28508,6750,,,2017-02-15 17:02:36+00:00
831670449226514432,10765,1880,,,2017-02-15 01:04:21+00:00
831650051525054464,7397,2008,,,2017-02-14 23:43:18+00:00
831552930092285952,9266,2382,,,2017-02-14 17:17:22+00:00
831322785565769729,9516,1599,,,2017-02-14 02:02:51+00:00
831315979191906304,6735,1160,,,2017-02-14 01:35:49+00:00
831309418084069378,12110,2546,,,2017-02-14 01:09:44+00:00
831262627380748289,12277,2121,,,2017-02-13 22:03:49+00:00
830956169170665475,8214,1547,,,2017-02-13 01:46:03+00:00
830583320585068544,68999,17425,,,2017-02-12 01:04:29+00:00
830097400375152640,10141,3081,,,2017-02-10 16:53:37+00:00
829861396166877184,12622,2030,,,2017-02-10 01:15:49+00:00
829501995190984704,32786,11025,,,2017-02-09 01:27:41+00:00
829449946868879360,10803,2103,,,2017-02-08 22:00:52+00:00
829141528400556032,25239,7664,,,2017-02-08 01:35:19+00:00
829011960981237760,54778,16933,,,2017-02-07 17:00:28+00:00
828770345708580865,26390,6106,,,2017-02-07 01:00:22+00:00
828708714936930305,37791,11669,,,2017-02-06 20:55:28+00:00
828650029636317184,9829,1409,,,2017-02-06 17:02:17+00:00
828409743546925057,6537,1205,,,2017-02-06 01:07:28+00:00
828408677031882754,7931,1341,,,2017-02-06 01:03:14+00:00
828381636999917570,13051,2302,,,2017-02-05 23:15:47+00:00
828376505180889089,7639,1111,,,2017-02-05 22:55:23+00:00
828372645993398273,12994,3060,,,2017-02-05 22:40:03+00:00
828046555563323392,12161,2977,,,2017-02-05 01:04:17+00:00
828011680017821696,10700,2235,,,2017-02-04 22:45:42+00:00
827933404142436356,20794,5440,,,2017-02-04 17:34:40+00:00
827653905312006145,15989,3123,,,2017-02-03 23:04:02+00:00
827600520311402496,7664,979,,,2017-02-03 19:31:54+00:00
827324948884643840,16383,3173,,,2017-02-03 01:16:53+00:00
827199976799354881,10938,2331,,,2017-02-02 17:00:17+00:00
826958653328592898,22309,5218,,,2017-02-02 01:01:21+00:00
826848821049180160,37673,10615,,,2017-02-01 17:44:55+00:00
826598365270007810,10399,2442,,,2017-02-01 01:09:42+00:00
826476773533745153,19059,4393,,,2017-01-31 17:06:32+00:00
826240494070030336,13748,2707,,,2017-01-31 01:27:39+00:00
826204788643753985,5041,968,,,2017-01-30 23:05:46+00:00
826115272272650244,16187,3266,,,2017-01-30 17:10:04+00:00
825876512159186944,10821,1951,,,2017-01-30 01:21:19+00:00
825829644528148480,13180,2588,,,2017-01-29 22:15:05+00:00
825535076884762624,54039,18022,,,2017-01-29 02:44:34+00:00
825147591692263424,18962,4750,,,2017-01-28 01:04:51+00:00
825026590719483904,6565,1330,,,2017-01-27 17:04:02+00:00
824775126675836928,15478,3674,,,2017-01-27 00:24:48+00:00
824663926340194305,10450,1814,,,2017-01-26 17:02:56+00:00
824325613288833024,12254,10930,,,2017-01-25 18:38:36+00:00
824297048279236611,15624,4031,,,2017-01-25 16:45:05+00:00
823939628516474880,11022,2828,,,2017-01-24 17:04:50+00:00
823699002998870016,14442,2627,,,2017-01-24 01:08:40+00:00
823581115634085888,13516,2749,,,2017-01-23 17:20:14+00:00
823322678127919110,16320,4203,,,2017-01-23 00:13:17+00:00
822975315408461824,17930,3599,,,2017-01-22 01:12:59+00:00
822872901745569793,136948,45358,,,2017-01-21 18:26:02+00:00
822859134160621569,13756,2397,,,2017-01-21 17:31:20+00:00
822610361945911296,15351,3084,,,2017-01-21 01:02:48+00:00
822489057087389700,18848,6692,,,2017-01-20 17:00:46+00:00
822462944365645825,29353,15126,,,2017-01-20 15:17:01+00:00
822244816520155136,36333,10331,,,2017-01-20 00:50:15+00:00
821886076407029760,11775,2429,,,2017-01-19 01:04:45+00:00
821765923262631936,8734,1726,,,2017-01-18 17:07:18+00:00
821522889702862852,8338,1848,,,2017-01-18 01:01:34+00:00
821407182352777218,12239,4536,,,2017-01-17 17:21:47+00:00
821149554670182400,9028,2097,,,2017-01-17 00:18:04+00:00
821107785811234820,9959,2232,,,2017-01-16 21:32:06+00:00
821044531881721856,13149,2392,,,2017-01-16 17:20:45+00:00
820749716845686786,32790,10347,,,2017-01-15 21:49:15+00:00
820690176645140481,12681,3379,,,2017-01-15 17:52:40+00:00
820314633777061888,3469,592,,,2017-01-14 17:00:24+00:00
820078625395449857,20606,6566,,,2017-01-14 01:22:35+00:00
819952236453363712,5533,1239,,,2017-01-13 17:00:21+00:00
819924195358416896,13400,5098,,,2017-01-13 15:08:56+00:00
819711362133872643,13982,3258,,,2017-01-13 01:03:12+00:00
819588359383371776,9981,2072,,,2017-01-12 16:54:26+00:00
819347104292290561,7508,1261,,,2017-01-12 00:55:47+00:00
819227688460238848,24032,7051,,,2017-01-11 17:01:16+00:00
819006400881917954,47055,19822,,,2017-01-11 02:21:57+00:00
819004803107983360,90346,38574,,,2017-01-11 02:15:36+00:00
818627210458333184,23271,7899,,,2017-01-10 01:15:10+00:00
818614493328580609,10246,2697,,,2017-01-10 00:24:38+00:00
818536468981415936,11362,2595,,,2017-01-09 19:14:36+00:00
818259473185828864,11476,2396,,,2017-01-09 00:53:55+00:00
818145370475810820,12777,2707,,,2017-01-08 17:20:31+00:00
817827839487737858,53897,28439,,,2017-01-07 20:18:46+00:00
817777686764523521,11166,2830,,,2017-01-07 16:59:28+00:00
817536400337801217,12278,3128,,,2017-01-07 01:00:41+00:00
817423860136083457,35444,15546,,,2017-01-06 17:33:29+00:00
817415592588222464,5843,1005,,,2017-01-06 17:00:38+00:00
817171292965273600,9110,2122,,,2017-01-06 00:49:53+00:00
817120970343411712,12704,2733,,,2017-01-05 21:29:55+00:00
817056546584727552,8947,1724,,,2017-01-05 17:13:55+00:00
816816676327063552,10450,2147,,,2017-01-05 01:20:46+00:00
816697700272001025,10202,2300,,,2017-01-04 17:27:59+00:00
816450570814898180,31838,8517,,,2017-01-04 01:05:59+00:00
816336735214911488,8969,2048,,,2017-01-03 17:33:39+00:00
816091915477250048,9305,2253,,,2017-01-03 01:20:49+00:00
815990720817401858,5182,1085,,,2017-01-02 18:38:42+00:00
815966073409433600,23353,8903,,,2017-01-02 17:00:46+00:00
815736392542261248,10268,2384,,,2017-01-02 01:48:06+00:00
815639385530101762,8577,1728,,,2017-01-01 19:22:38+00:00
815390420867969024,10814,3997,,,2017-01-01 02:53:20+00:00
814986499976527872,7980,1352,,,2016-12-31 00:08:17+00:00
814638523311648768,11755,2849,,,2016-12-30 01:05:33+00:00
814530161257443328,9017,1950,,,2016-12-29 17:54:58+00:00
814153002265309185,30058,9138,,,2016-12-28 16:56:16+00:00
813910438903693312,9709,1968,,,2016-12-28 00:52:25+00:00
813812741911748608,38008,14705,,,2016-12-27 18:24:12+00:00
813800681631023104,8704,1852,,,2016-12-27 17:36:16+00:00
813217897535406080,19480,7678,,,2016-12-26 03:00:30+00:00
813202720496779264,9616,1893,,,2016-12-26 02:00:11+00:00
813187593374461952,20743,4603,,,2016-12-26 01:00:05+00:00
813172488309972993,9711,2020,,,2016-12-26 00:00:03+00:00
813157409116065792,8109,2329,,,2016-12-25 23:00:08+00:00
813142292504645637,8830,2499,,,2016-12-25 22:00:04+00:00
813127251579564032,12381,3292,,,2016-12-25 21:00:18+00:00
813112105746448384,10761,2896,,,2016-12-25 20:00:07+00:00
813096984823349248,10989,3805,,,2016-12-25 19:00:02+00:00
813081950185472002,10319,2916,,,2016-12-25 18:00:17+00:00
813066809284972545,8321,2055,,,2016-12-25 17:00:08+00:00
813051746834595840,21884,7743,,,2016-12-25 16:00:16+00:00
812781120811126785,7920,2018,,,2016-12-24 22:04:54+00:00
812709060537683968,6922,1506,,,2016-12-24 17:18:34+00:00
812503143955202048,6338,1294,,,2016-12-24 03:40:19+00:00
812466873996607488,8336,2031,,,2016-12-24 01:16:12+00:00
812372279581671427,14313,3865,,,2016-12-23 19:00:19+00:00
811985624773361665,7585,1480,,,2016-12-22 17:23:53+00:00
811744202451197953,7892,1682,,,2016-12-22 01:24:33+00:00
811627233043480576,13353,3272,,,2016-12-21 17:39:46+00:00
811386762094317568,21854,6731,,,2016-12-21 01:44:13+00:00
810984652412424192,5584,1520,,,2016-12-19 23:06:23+00:00
810896069567610880,9452,1871,,,2016-12-19 17:14:23+00:00
810657578271330305,11481,2800,,,2016-12-19 01:26:42+00:00
810284430598270976,36933,11973,,,2016-12-18 00:43:57+00:00
810254108431155201,15353,3539,,,2016-12-17 22:43:27+00:00
809920764300447744,16194,4145,,,2016-12-17 00:38:52+00:00
809448704142938112,7262,1546,,,2016-12-15 17:23:04+00:00
809220051211603969,20835,5912,,,2016-12-15 02:14:29+00:00
809084759137812480,13828,3718,,,2016-12-14 17:16:53+00:00
808838249661788160,10573,3222,,,2016-12-14 00:57:20+00:00
808733504066486276,8287,2289,,,2016-12-13 18:01:07+00:00
808501579447930884,11815,2748,,,2016-12-13 02:39:32+00:00
808106460588765185,9177,2336,,,2016-12-12 00:29:28+00:00
808001312164028416,13156,3736,,,2016-12-11 17:31:39+00:00
807621403335917568,15244,3855,,,2016-12-10 16:22:02+00:00
807106840509214720,124118,58607,,,2016-12-09 06:17:20+00:00
807010152071229440,13669,4065,,,2016-12-08 23:53:08+00:00
806629075125202948,78418,36654,,,2016-12-07 22:38:52+00:00
806542213899489280,10703,2490,,,2016-12-07 16:53:43+00:00
806219024703037440,6734,1255,,,2016-12-06 19:29:28+00:00
805932879469572096,8656,2022,,,2016-12-06 00:32:26+00:00
805826884734976000,6884,1929,,,2016-12-05 17:31:15+00:00
805520635690676224,6017,1741,,,2016-12-04 21:14:20+00:00
805487436403003392,9202,2678,,,2016-12-04 19:02:24+00:00
805207613751304193,8170,1806,,,2016-12-04 00:30:29+00:00
804738756058218496,14350,4055,,,2016-12-02 17:27:25+00:00
804026241225523202,46704,17056,,,2016-11-30 18:16:08+00:00
803773340896923648,10524,2911,,,2016-11-30 01:31:12+00:00
803638050916102144,11480,4354,,,2016-11-29 16:33:36+00:00
803380650405482500,8124,1963,,,2016-11-28 23:30:47+00:00
803276597545603072,10506,2600,,,2016-11-28 16:37:19+00:00
802952499103731712,9447,2115,,,2016-11-27 19:09:28+00:00
802572683846291456,9372,2650,,,2016-11-26 18:00:13+00:00
802323869084381190,16981,6156,,,2016-11-26 01:31:31+00:00
802265048156610565,6920,1439,,,2016-11-25 21:37:47+00:00
802239329049477120,9495,2759,,,2016-11-25 19:55:35+00:00
801958328846974976,8098,1802,,,2016-11-25 01:18:59+00:00
801538201127157760,8588,2182,,,2016-11-23 21:29:33+00:00
801285448605831168,6342,870,,,2016-11-23 04:45:12+00:00
801167903437357056,25690,6268,,,2016-11-22 20:58:07+00:00
801115127852503040,8462,2218,,,2016-11-22 17:28:25+00:00
800751577355128832,11040,2944,,,2016-11-21 17:23:47+00:00
800513324630806528,13757,3169,,,2016-11-21 01:37:04+00:00
800459316964663297,9945,2280,,,2016-11-20 22:02:27+00:00
800388270626521089,11692,2965,,,2016-11-20 17:20:08+00:00
800141422401830912,16047,2694,,,2016-11-20 00:59:15+00:00
800018252395122689,29770,13914,,,2016-11-19 16:49:49+00:00
799757965289017345,8793,2284,,,2016-11-18 23:35:32+00:00
799422933579902976,8444,2038,,,2016-11-18 01:24:14+00:00
799297110730567681,10368,2922,,,2016-11-17 17:04:16+00:00
799063482566066176,8466,2610,,,2016-11-17 01:35:54+00:00
798933969379225600,13753,4738,,,2016-11-16 17:01:16+00:00
798925684722855936,7817,1513,,,2016-11-16 16:28:21+00:00
798209839306514432,10891,2708,,,2016-11-14 17:03:50+00:00
797971864723324932,12192,3300,,,2016-11-14 01:18:12+00:00
