tweet_id,favorites,retweets,user_followers,user_favourites,date_time
855851453814013952,45320,17755,,,2017-04-22 18:31:02+00:00
855459453768019968,29770,8157,,,2017-04-21 16:33:22+00:00
854732716440526848,22759,6025,,,2017-04-19 16:25:34+00:00
854482394044301312,29229,6855,,,2017-04-18 23:50:52+00:00
854365224396361728,18859,4669,,,2017-04-18 16:05:17+00:00
854120357044912130,31949,7461,,,2017-04-17 23:52:16+00:00
854010172552949760,16200,3152,,,2017-04-17 16:34:26+00:00
853760880890318849,28596,5740,,,2017-04-17 00:03:50+00:00
853639147608842240,34830,10084,,,2017-04-16 16:00:07+00:00
853299958564483072,15545,3556,,,2017-04-15 17:32:18+00:00
852912242202992640,9092,1830,,,2017-04-14 15:51:39+00:00
852672615818899456,14972,2156,,,2017-04-13 23:59:28+00:00
852553447878664193,16393,3507,,,2017-04-13 16:05:56+00:00
852311364735569921,33280,9958,,,2017-04-13 00:03:59+00:00
852226086759018497,20095,6863,,,2017-04-12 18:25:07+00:00
852189679701164033,11508,1590,,,2017-04-12 16:00:27+00:00
851591660324737024,16337,3500,,,2017-04-11 00:24:08+00:00
851464819735769094,24411,7100,,,2017-04-10 16:00:07+00:00
851224888060895234,20804,5760,,,2017-04-10 00:06:42+00:00
850753642995093505,31148,9230,,,2017-04-08 16:54:09+00:00
850380195714523136,13195,2638,,,2017-04-07 16:10:12+00:00
850145622816686080,16479,3838,,,2017-04-07 00:38:06+00:00
850019790995546112,20606,4918,,,2017-04-06 16:18:05+00:00
849776966551130114,30789,7669,,,2017-04-06 00:13:11+00:00
849412302885593088,16026,3184,,,2017-04-05 00:04:08+00:00
849336543269576704,11528,1928,,,2017-04-04 19:03:06+00:00
849051919805034497,42824,8583,,,2017-04-04 00:12:06+00:00
848690551926992896,25486,4376,,,2017-04-03 00:16:10+00:00
848324959059550208,25046,4657,,,2017-04-02 00:03:26+00:00
848212111729840128,16530,3092,,,2017-04-01 16:35:01+00:00
847962785489326080,23834,5162,,,2017-04-01 00:04:17+00:00
847842811428974592,5525,1348,,,2017-03-31 16:07:33+00:00
847606175596138505,19031,3466,,,2017-03-31 00:27:14+00:00
847251039262605312,20761,4348,,,2017-03-30 00:56:03+00:00
847157206088847362,20205,5957,,,2017-03-29 18:43:12+00:00
847116187444137987,21740,3238,,,2017-03-29 16:00:12+00:00
846874817362120707,20381,3977,,,2017-03-29 00:01:05+00:00
846514051647705089,45307,11767,,,2017-03-28 00:07:32+00:00
846153765933735936,32176,9213,,,2017-03-27 00:15:53+00:00
846042936437604353,16263,2925,,,2017-03-26 16:55:29+00:00
845812042753855489,29753,8862,,,2017-03-26 01:38:00+00:00
845677943972139009,25592,4871,,,2017-03-25 16:45:08+00:00
845397057150107648,7762,1841,,,2017-03-24 22:08:59+00:00
845306882940190720,23745,5483,,,2017-03-24 16:10:40+00:00
844979544864018432,13874,2603,,,2017-03-23 18:29:57+00:00
844973813909606400,15372,3267,,,2017-03-23 18:07:10+00:00
844580511645339650,16784,3195,,,2017-03-22 16:04:20+00:00
844223788422217728,13890,2244,,,2017-03-21 16:26:50+00:00
843856843873095681,21854,4720,,,2017-03-20 16:08:44+00:00
843604394117681152,17204,2798,,,2017-03-19 23:25:35+00:00
843235543001513987,21937,6147,,,2017-03-18 22:59:54+00:00
842846295480000512,15529,3705,,,2017-03-17 21:13:10+00:00
842765311967449089,6887,1313,,,2017-03-17 15:51:22+00:00
842535590457499648,18462,3583,,,2017-03-17 00:38:32+00:00
842163532590374912,24977,5928,,,2017-03-16 00:00:07+00:00
842115215311396866,14285,3105,,,2017-03-15 20:48:07+00:00
841680585030541313,26224,7963,,,2017-03-14 16:01:03+00:00
841439858740625411,12918,3771,,,2017-03-14 00:04:30+00:00
841314665196081154,16167,4785,,,2017-03-13 15:47:01+00:00
841077006473256960,23357,5443,,,2017-03-13 00:02:39+00:00
840696689258311684,12556,999,,,2017-03-11 22:51:24+00:00
840632337062862849,9179,1799,,,2017-03-11 18:35:42+00:00
840370681858686976,16834,4672,,,2017-03-11 01:15:58+00:00
840268004936019968,19715,5870,,,2017-03-10 18:27:58+00:00
839990271299457024,13738,2348,,,2017-03-10 00:04:21+00:00
839549326359670784,28136,7979,,,2017-03-08 18:52:12+00:00
839239871831150596,27855,6697,,,2017-03-07 22:22:32+00:00
838921590096166913,11428,2111,,,2017-03-07 01:17:48+00:00
838561493054533637,11182,1367,,,2017-03-06 01:26:54+00:00
838476387338051585,23136,4921,,,2017-03-05 19:48:43+00:00
838083903487373313,18070,3238,,,2017-03-04 17:49:08+00:00
837820167694528512,35034,8091,,,2017-03-04 00:21:08+00:00
837482249356513284,3931,451,,,2017-03-03 01:58:22+00:00
837471256429613056,13127,2338,,,2017-03-03 01:14:41+00:00
837110210464448512,16453,2442,,,2017-03-02 01:20:01+00:00
836989968035819520,13057,2350,,,2017-03-01 17:22:13+00:00
836753516572119041,19793,4780,,,2017-03-01 01:42:39+00:00
836677758902222849,12942,2283,,,2017-02-28 20:41:37+00:00
836380477523124226,15144,3069,,,2017-02-28 01:00:19+00:00
836260088725786625,21853,4421,,,2017-02-27 17:01:56+00:00
836001077879255040,19598,4391,,,2017-02-26 23:52:43+00:00
835574547218894849,18266,3724,,,2017-02-25 19:37:50+00:00
835297930240217089,16895,3097,,,2017-02-25 01:18:40+00:00
835264098648616962,7938,1755,,,2017-02-24 23:04:14+00:00
835172783151792128,26870,5943,,,2017-02-24 17:01:22+00:00
834931633769889797,11126,1703,,,2017-02-24 01:03:08+00:00
834786237630337024,21859,5649,,,2017-02-23 15:25:23+00:00
834574053763584002,14055,2614,,,2017-02-23 01:22:14+00:00
834458053273591808,9887,1736,,,2017-02-22 17:41:18+00:00
834209720923721728,21195,4917,,,2017-02-22 01:14:30+00:00
834167344700198914,16236,3772,,,2017-02-21 22:26:07+00:00
834086379323871233,13430,2277,,,2017-02-21 17:04:24+00:00
833863086058651648,13789,2481,,,2017-02-21 02:17:06+00:00
833826103416520705,18524,3879,,,2017-02-20 23:50:09+00:00
833722901757046785,21346,3326,,,2017-02-20 17:00:04+00:00
833479644947025920,15272,2116,,,2017-02-20 00:53:27+00:00
833124694597443584,20771,5008,,,2017-02-19 01:23:00+00:00
832998151111966721,13680,2286,,,2017-02-18 17:00:10+00:00
832757312314028032,17326,3742,,,2017-02-18 01:03:09+00:00
832636094638288896,16307,2881,,,2017-02-17 17:01:29+00:00
832397543355072512,12291,2289,,,2017-02-17 01:13:34+00:00
832369877331693569,17686,3300,,,2017-02-16 23:23:38+00:00
832273440279240704,11653,2414,,,2017-02-16 17:00:25+00:00
832032802820481025,18388,4831,,,2017-02-16 01:04:13+00:00
831939777352105988,24728,6359,,,2017-02-15 18:54:34+00:00
831911600680497154,28505,6750,,,2017-02-15 17:02:36+00:00
831670449226514432,10769,1880,,,2017-02-15 01:04:21+00:00
831650051525054464,7395,2008,,,2017-02-14 23:43:18+00:00
831552930092285952,9265,2381,,,2017-02-14 17:17:22+00:00
831322785565769729,9516,1599,,,2017-02-14 02:02:51+00:00
831315979191906304,6732,1160,,,2017-02-14 01:35:49+00:00
831309418084069378,12105,2546,,,2017-02-14 01:09:44+00:00
831262627380748289,12274,2120,,,2017-02-13 22:03:49+00:00
830956169170665475,8212,1546,,,2017-02-13 01:46:03+00:00
830583320585068544,68988,17421,,,2017-02-12 01:04:29+00:00
830097400375152640,10139,3080,,,2017-02-10 16:53:37+00:00
829861396166877184,12620,2029,,,2017-02-10 01:15:49+00:00
829501995190984704,32780,11025,,,2017-02-09 01:27:41+00:00
829449946868879360,10804,2103,,,2017-02-08 22:00:52+00:00
829141528400556032,25233,7663,,,2017-02-08 01:35:19+00:00
829011960981237760,54767,16930,,,2017-02-07 17:00:28+00:00
828770345708580865,26386,6105,,,2017-02-07 01:00:22+00:00
828708714936930305,37789,11669,,,2017-02-06 20:55:28+00:00
828650029636317184,9830,1409,,,2017-02-06 17:02:17+00:00
828409743546925057,6538,1205,,,2017-02-06 01:07:28+00:00
828408677031882754,7932,1341,,,2017-02-06 01:03:14+00:00
828381636999917570,13052,2300,,,2017-02-05 23:15:47+00:00
828376505180889089,7637,1111,,,2017-02-05 22:55:23+00:00
828372645993398273,12990,3060,,,2017-02-05 22:40:03+00:00
828046555563323392,12161,2975,,,2017-02-05 01:04:17+00:00
828011680017821696,10699,2234,,,2017-02-04 22:45:42+00:00
827933404142436356,20792,5440,,,2017-02-04 17:34:40+00:00
827653905312006145,15989,3123,,,2017-02-03 23:04:02+00:00
827600520311402496,7663,979,,,2017-02-03 19:31:54+00:00
827324948884643840,16379,3173,,,2017-02-03 01:16:53+00:00
827199976799354881,10938,2331,,,2017-02-02 17:00:17+00:00
826958653328592898,22307,5217,,,2017-02-02 01:01:21+00:00
826848821049180160,37674,10615,,,2017-02-01 17:44:55+00:00
826598365270007810,10399,2442,,,2017-02-01 01:09:42+00:00
826476773533745153,19057,4392,,,2017-01-31 17:06:32+00:00
826240494070030336,13746,2707,,,2017-01-31 01:27:39+00:00
826204788643753985,5042,968,,,2017-01-30 23:05:46+00:00
826115272272650244,16187,3265,,,2017-01-30 17:10:04+00:00
825876512159186944,10819,1951,,,2017-01-30 01:21:19+00:00
825829644528148480,13176,2587,,,2017-01-29 22:15:05+00:00
825535076884762624,54028,18021,,,2017-01-29 02:44:34+00:00
825147591692263424,18961,4749,,,2017-01-28 01:04:51+00:00
825026590719483904,6564,1329,,,2017-01-27 17:04:02+00:00
824775126675836928,15475,3674,,,2017-01-27 00:24:48+00:00
824663926340194305,10451,1814,,,2017-01-26 17:02:56+00:00
824325613288833024,12252,10930,,,2017-01-25 18:38:36+00:00
824297048279236611,15622,4031,,,2017-01-25 16:45:05+00:00
823939628516474880,11021,2828,,,2017-01-24 17:04:50+00:00
823699002998870016,14443,2626,,,2017-01-24 01:08:40+00:00
823581115634085888,13509,2749,,,2017-01-23 17:20:14+00:00
823322678127919110,16313,4203,,,2017-01-23 00:13:17+00:00
822975315408461824,17931,3598,,,2017-01-22 01:12:59+00:00
822872901745569793,136942,45357,,,2017-01-21 18:26:02+00:00
822859134160621569,13753,2395,,,2017-01-21 17:31:20+00:00
822610361945911296,15347,3083,,,2017-01-21 01:02:48+00:00
822489057087389700,18845,6693,,,2017-01-20 17:00:46+00:00
822462944365645825,29351,15120,,,2017-01-20 15:17:01+00:00
822244816520155136,36329,10330,,,2017-01-20 00:50:15+00:00
821886076407029760,11775,2429,,,2017-01-19 01:04:45+00:00
821765923262631936,8733,1725,,,2017-01-18 17:07:18+00:00
821522889702862852,8337,1848,,,2017-01-18 01:01:34+00:00
821407182352777218,12233,4535,,,2017-01-17 17:21:47+00:00
821149554670182400,9026,2096,,,2017-01-17 00:18:04+00:00
821107785811234820,9957,2232,,,2017-01-16 21:32:06+00:00
821044531881721856,13147,2392,,,2017-01-16 17:20:45+00:00
820749716845686786,32782,10345,,,2017-01-15 21:49:15+00:00
820690176645140481,12680,3379,,,2017-01-15 17:52:40+00:00
820314633777061888,3470,592,,,2017-01-14 17:00:24+00:00
820078625395449857,20604,6564,,,2017-01-14 01:22:35+00:00
819952236453363712,5534,1239,,,2017-01-13 17:00:21+00:00
819924195358416896,13396,5099,,,2017-01-13 15:08:56+00:00
819711362133872643,13978,3257,,,2017-01-13 01:03:12+00:00
819588359383371776,9983,2072,,,2017-01-12 16:54:26+00:00
819347104292290561,7508,1261,,,2017-01-12 00:55:47+00:00
819227688460238848,24027,7051,,,2017-01-11 17:01:16+00:00
819006400881917954,47049,19820,,,2017-01-11 02:21:57+00:00
819004803107983360,90347,38572,,,2017-01-11 02:15:36+00:00
818627210458333184,23268,7899,,,2017-01-10 01:15:10+00:00
818614493328580609,10245,2697,,,2017-01-10 00:24:38+00:00
818536468981415936,11364,2595,,,2017-01-09 19:14:36+00:00
818259473185828864,11474,2394,,,2017-01-09 00:53:55+00:00
818145370475810820,12777,2706,,,2017-01-08 17:20:31+00:00
817827839487737858,53889,28430,,,2017-01-07 20:18:46+00:00
817777686764523521,11164,2829,,,2017-01-07 16:59:28+00:00
817536400337801217,12274,3127,,,2017-01-07 01:00:41+00:00
817423860136083457,35443,15542,,,2017-01-06 17:33:29+00:00
817415592588222464,5840,1004,,,2017-01-06 17:00:38+00:00
817171292965273600,9110,2122,,,2017-01-06 00:49:53+00:00
817120970343411712,12702,2734,,,2017-01-05 21:29:55+00:00
817056546584727552,8947,1723,,,2017-01-05 17:13:55+00:00
816816676327063552,10450,2147,,,2017-01-05 01:20:46+00:00
816697700272001025,10203,2300,,,2017-01-04 17:27:59+00:00
816450570814898180,31832,8517,,,2017-01-04 01:05:59+00:00
816336735214911488,8966,2048,,,2017-01-03 17:33:39+00:00
816091915477250048,9304,2253,,,2017-01-03 01:20:49+00:00
815990720817401858,5183,1085,,,2017-01-02 18:38:42+00:00
815966073409433600,23353,8901,,,2017-01-02 17:00:46+00:00
815736392542261248,10266,2384,,,2017-01-02 01:48:06+00:00
815639385530101762,8575,1728,,,2017-01-01 19:22:38+00:00
815390420867969024,10815,3997,,,2017-01-01 02:53:20+00:00
814986499976527872,7980,1351,,,2016-12-31 00:08:17+00:00
814638523311648768,11753,2848,,,2016-12-30 01:05:33+00:00
814530161257443328,9019,1950,,,2016-12-29 17:54:58+00:00
814153002265309185,30052,9136,,,2016-12-28 16:56:16+00:00
813910438903693312,9710,1967,,,2016-12-28 00:52:25+00:00
813812741911748608,38001,14699,,,2016-12-27 18:24:12+00:00
813800681631023104,8704,1852,,,2016-12-27 17:36:16+00:00
813217897535406080,19479,7676,,,2016-12-26 03:00:30+00:00
813202720496779264,9616,1893,,,2016-12-26 02:00:11+00:00
813187593374461952,20743,4602,,,2016-12-26 01:00:05+00:00
813172488309972993,9709,2020,,,2016-12-26 00:00:03+00:00
813157409116065792,8108,2329,,,2016-12-25 23:00:08+00:00
813142292504645637,8831,2497,,,2016-12-25 22:00:04+00:00
813127251579564032,12381,3291,,,2016-12-25 21:00:18+00:00
813112105746448384,10759,2895,,,2016-12-25 20:00:07+00:00
813096984823349248,10986,3805,,,2016-12-25 19:00:02+00:00
813081950185472002,10316,2915,,,2016-12-25 18:00:17+00:00
813066809284972545,8321,2055,,,2016-12-25 17:00:08+00:00
813051746834595840,21882,7742,,,2016-12-25 16:00:16+00:00
812781120811126785,7920,2017,,,2016-12-24 22:04:54+00:00
812709060537683968,6921,1505,,,2016-12-24 17:18:34+00:00
812503143955202048,6340,1294,,,2016-12-24 03:40:19+00:00
812466873996607488,8335,2031,,,2016-12-24 01:16:12+00:00
812372279581671427,14311,3864,,,2016-12-23 19:00:19+00:00
811985624773361665,7586,1480,,,2016-12-22 17:23:53+00:00
811744202451197953,7893,1681,,,2016-12-22 01:24:33+00:00
811627233043480576,13352,3271,,,2016-12-21 17:39:46+00:00
811386762094317568,21853,6728,,,2016-12-21 01:44:13+00:00
810984652412424192,5584,1519,,,2016-12-19 23:06:23+00:00
810896069567610880,9454,1870,,,2016-12-19 17:14:23+00:00
810657578271330305,11480,2799,,,2016-12-19 01:26:42+00:00
810284430598270976,36936,11973,,,2016-12-18 00:43:57+00:00
810254108431155201,15352,3537,,,2016-12-17 22:43:27+00:00
809920764300447744,16189,4144,,,2016-12-17 00:38:52+00:00
809448704142938112,7260,1544,,,2016-12-15 17:23:04+00:00
809220051211603969,20836,5911,,,2016-12-15 02:14:29+00:00
809084759137812480,13825,3716,,,2016-12-14 17:16:53+00:00
808838249661788160,10573,3222,,,2016-12-14 00:57:20+00:00
808733504066486276,8287,2289,,,2016-12-13 18:01:07+00:00
808501579447930884,11814,2747,,,2016-12-13 02:39:32+00:00
808106460588765185,9178,2336,,,2016-12-12 00:29:28+00:00
808001312164028416,13157,3735,,,2016-12-11 17:31:39+00:00
807621403335917568,15245,3854,,,2016-12-10 16:22:02+00:00
807106840509214720,124118,58598,,,2016-12-09 06:17:20+00:00
807010152071229440,13667,4065,,,2016-12-08 23:53:08+00:00
806629075125202948,78411,36649,,,2016-12-07 22:38:52+00:00
806542213899489280,10704,2489,,,2016-12-07 16:53:43+00:00
806219024703037440,6733,1255,,,2016-12-06 19:29:28+00:00
805932879469572096,8663,2022,,,2016-12-06 00:32:26+00:00
805826884734976000,6880,1928,,,2016-12-05 17:31:15+00:00
805520635690676224,6017,1741,,,2016-12-04 21:14:20+00:00
805487436403003392,9202,2677,,,2016-12-04 19:02:24+00:00
805207613751304193,8168,1805,,,2016-12-04 00:30:29+00:00
804738756058218496,14349,4054,,,2016-12-02 17:27:25+00:00
804026241225523202,46698,17053,,,2016-11-30 18:16:08+00:00
803773340896923648,10523,2911,,,2016-11-30 01:31:12+00:00
803638050916102144,11478,4353,,,2016-11-29 16:33:36+00:00
803380650405482500,8123,1963,,,2016-11-28 23:30:47+00:00
803276597545603072,10505,2600,,,2016-11-28 16:37:19+00:00
802952499103731712,9447,2114,,,2016-11-27 19:09:28+00:00
802572683846291456,9371,2651,,,2016-11-26 18:00:13+00:00
802323869084381190,16976,6155,,,2016-11-26 01:31:31+00:00
802265048156610565,6917,1439,,,2016-11-25 21:37:47+00:00
802239329049477120,9493,2758,,,2016-11-25 19:55:35+00:00
801958328846974976,8098,1801,,,2016-11-25 01:18:59+00:00
801538201127157760,8587,2182,,,2016-11-23 21:29:33+00:00
801285448605831168,6340,870,,,2016-11-23 04:45:12+00:00
801167903437357056,25688,6266,,,2016-11-22 20:58:07+00:00
801115127852503040,8462,2218,,,2016-11-22 17:28:25+00:00
800751577355128832,11038,2944,,,2016-11-21 17:23:47+00:00
800513324630806528,13756,3168,,,2016-11-21 01:37:04+00:00
800459316964663297,9944,2278,,,2016-11-20 22:02:27+00:00
800388270626521089,11691,2964,,,2016-11-20 17:20:08+00:00
800141422401830912,16045,2694,,,2016-11-20 00:59:15+00:00
800018252395122689,29768,13913,,,2016-11-19 16:49:49+00:00
799757965289017345,8796,2284,,,2016-11-18 23:35:32+00:00
799422933579902976,8445,2038,,,2016-11-18 01:24:14+00:00
799297110730567681,10369,2922,,,2016-11-17 17:04:16+00:00
799063482566066176,8463,2610,,,2016-11-17 01:35:54+00:00
798933969379225600,13752,4738,,,2016-11-16 17:01:16+00:00
798925684722855936,7817,1511,,,2016-11-16 16:28:21+00:00
798209839306514432,10889,2708,,,2016-11-14 17:03:50+00:00
797971864723324932,12192,3300,,,2016-11-14 01:18:12+00:00
797545162159308800,15204,5134,,,2016-11-12 21:02:38+00:00
797236660651966464,20920,6995,,,2016-11-12 00:36:46+00:00
796865951799083009,8048,2017,,,2016-11-11 00:03:42+00:00
796759840936919040,12416,3230,,,2016-11-10 17:02:03+00:00
796484825502875648,7953,1863,,,2016-11-09 22:49:15+00:00
796387464403357696,11538,4393,,,2016-11-09 16:22:22+00:00
796149749086875649,33871,15108,,,2016-11-09 00:37:46+00:00
796116448414461957,9559,2555,,,2016-11-08 22:25:27+00:00
796080075804475393,8874,2452,,,2016-11-08 20:00:55+00:00
796031486298386433,11334,3921,,,2016-11-08 16:47:50+00:00
795464331001561088,52157,25057,,,2016-11-07 03:14:10+00:00
795400264262053889,10569,3050,,,2016-11-06 22:59:35+00:00
795076730285391872,16998,5734,,,2016-11-06 01:33:58+00:00
794926597468000259,10773,2436,,,2016-11-05 15:37:24+00:00
794332329137291264,10047,2813,,,2016-11-04 00:15:59+00:00
794205286408003585,9648,3506,,,2016-11-03 15:51:10+00:00
793962221541933056,17611,5160,,,2016-11-02 23:45:19+00:00
793845145112371200,9667,1975,,,2016-11-02 16:00:06+00:00
793601777308463104,8368,1718,,,2016-11-01 23:53:02+00:00
793500921481273345,11204,2513,,,2016-11-01 17:12:16+00:00
793286476301799424,25784,9703,,,2016-11-01 03:00:09+00:00
793271401113350145,9096,2520,,,2016-11-01 02:00:14+00:00
793256262322548741,20962,8808,,,2016-11-01 01:00:05+00:00
793241302385262592,11030,3466,,,2016-11-01 00:00:38+00:00
793226087023144960,10325,3037,,,2016-10-31 23:00:11+00:00
793210959003287553,9364,2954,,,2016-10-31 22:00:04+00:00
793195938047070209,16023,5945,,,2016-10-31 21:00:23+00:00
793180763617361921,7278,2110,,,2016-10-31 20:00:05+00:00
793165685325201412,9875,2937,,,2016-10-31 19:00:10+00:00
793150605191548928,6486,1800,,,2016-10-31 18:00:14+00:00
793135492858580992,6775,2621,,,2016-10-31 17:00:11+00:00
793120401413079041,13306,4132,,,2016-10-31 16:00:13+00:00
792913359805018113,15031,4205,,,2016-10-31 02:17:31+00:00
792883833364439040,11847,4508,,,2016-10-31 00:20:11+00:00
792773781206999040,7708,1777,,,2016-10-30 17:02:53+00:00
792394556390137856,14084,4529,,,2016-10-29 15:55:58+00:00
792050063153438720,7512,1910,,,2016-10-28 17:07:05+00:00
791672322847637504,12304,3306,,,2016-10-27 16:06:04+00:00
791406955684368384,13750,4354,,,2016-10-26 22:31:36+00:00
791312159183634433,9201,2677,,,2016-10-26 16:14:55+00:00
790987426131050500,10340,2246,,,2016-10-25 18:44:32+00:00
790946055508652032,17442,4946,,,2016-10-25 16:00:09+00:00
790698755171364864,8595,2027,,,2016-10-24 23:37:28+00:00
790581949425475584,21668,7574,,,2016-10-24 15:53:19+00:00
790337589677002753,8190,1977,,,2016-10-23 23:42:19+00:00
790277117346975746,13155,3353,,,2016-10-23 19:42:02+00:00
789986466051088384,9679,2447,,,2016-10-23 00:27:05+00:00
789628658055020548,7866,1875,,,2016-10-22 00:45:17+00:00
789599242079838210,7084,2028,,,2016-10-21 22:48:24+00:00
789530877013393408,12328,3559,,,2016-10-21 18:16:44+00:00
789268448748703744,9532,2745,,,2016-10-21 00:53:56+00:00
789137962068021249,10164,2952,,,2016-10-20 16:15:26+00:00
788908386943430656,28702,13114,,,2016-10-20 01:03:11+00:00
788765914992902144,28712,10877,,,2016-10-19 15:37:03+00:00
788412144018661376,16304,5558,,,2016-10-18 16:11:17+00:00
788178268662984705,7568,2216,,,2016-10-18 00:41:57+00:00
788150585577050112,6420,1364,,,2016-10-17 22:51:57+00:00
788039637453406209,6433,1391,,,2016-10-17 15:31:05+00:00
787810552592695296,9079,3231,,,2016-10-17 00:20:47+00:00
787717603741622272,10710,2931,,,2016-10-16 18:11:26+00:00
787397959788929025,11368,2993,,,2016-10-15 21:01:17+00:00
787322443945877504,8153,1839,,,2016-10-15 16:01:13+00:00
786963064373534720,27839,8393,,,2016-10-14 16:13:10+00:00
786709082849828864,19066,6433,,,2016-10-13 23:23:56+00:00
786664955043049472,11130,2689,,,2016-10-13 20:28:35+00:00
786595970293370880,9847,3281,,,2016-10-13 15:54:28+00:00
786363235746385920,11400,3693,,,2016-10-13 00:29:39+00:00
786233965241827333,15987,5019,,,2016-10-12 15:55:59+00:00
785927819176054784,11905,3340,,,2016-10-11 19:39:28+00:00
785872687017132033,6995,1921,,,2016-10-11 16:00:24+00:00
785639753186217984,8177,2342,,,2016-10-11 00:34:48+00:00
785533386513321988,9522,2099,,,2016-10-10 17:32:08+00:00
785264754247995392,7585,1715,,,2016-10-09 23:44:41+00:00
785170936622350336,12607,5098,,,2016-10-09 17:31:53+00:00
784826020293709826,10582,3402,,,2016-10-08 18:41:19+00:00
784517518371221505,9359,2664,,,2016-10-07 22:15:26+00:00
784431430411685888,5953,1349,,,2016-10-07 16:33:21+00:00
783839966405230592,31359,11325,,,2016-10-06 01:23:05+00:00
783821107061198850,7681,2060,,,2016-10-06 00:08:09+00:00
783695101801398276,10913,3371,,,2016-10-05 15:47:27+00:00
783466772167098368,8829,2359,,,2016-10-05 00:40:09+00:00
783391753726550016,17622,5776,,,2016-10-04 19:42:03+00:00
783334639985389568,30467,12287,,,2016-10-04 15:55:06+00:00
783085703974514689,8514,2329,,,2016-10-03 23:25:55+00:00
782969140009107456,25193,7733,,,2016-10-03 15:42:44+00:00
782747134529531904,7798,1472,,,2016-10-03 01:00:34+00:00
782722598790725632,18020,5662,,,2016-10-02 23:23:04+00:00
782598640137187329,8131,1974,,,2016-10-02 15:10:30+00:00
782305867769217024,17388,5853,,,2016-10-01 19:47:08+00:00
781955203444699136,11608,3532,,,2016-09-30 20:33:43+00:00
781661882474196992,10907,2847,,,2016-09-30 01:08:10+00:00
781524693396357120,21652,5837,,,2016-09-29 16:03:01+00:00
781251288990355457,8805,2192,,,2016-09-28 21:56:36+00:00
781163403222056960,10212,2868,,,2016-09-28 16:07:23+00:00
780931614150983680,22555,7699,,,2016-09-28 00:46:20+00:00
780858289093574656,7497,2106,,,2016-09-27 19:54:58+00:00
780800785462489090,5730,1370,,,2016-09-27 16:06:28+00:00
780601303617732608,12641,3501,,,2016-09-27 02:53:48+00:00
780543529827336192,6574,1819,,,2016-09-26 23:04:13+00:00
780459368902959104,5513,1126,,,2016-09-26 17:29:48+00:00
780192070812196864,9068,2346,,,2016-09-25 23:47:39+00:00
779834332596887552,19753,7422,,,2016-09-25 00:06:08+00:00
779377524342161408,9194,3257,,,2016-09-23 17:50:56+00:00
779056095788752897,15418,4746,,,2016-09-22 20:33:42+00:00
778990705243029504,20851,7571,,,2016-09-22 16:13:51+00:00
778748913645780993,7188,1378,,,2016-09-22 00:13:04+00:00
778650543019483137,6007,1581,,,2016-09-21 17:42:10+00:00
778624900596654080,4821,1059,,,2016-09-21 16:00:17+00:00
778408200802557953,14225,4542,,,2016-09-21 01:39:11+00:00
778383385161035776,6089,1153,,,2016-09-21 00:00:35+00:00
778286810187399168,10835,3452,,,2016-09-20 17:36:50+00:00
778039087836069888,8837,2760,,,2016-09-20 01:12:28+00:00
778027034220126208,6828,1700,,,2016-09-20 00:24:34+00:00
777885040357281792,6624,1709,,,2016-09-19 15:00:20+00:00
777684233540206592,11696,3076,,,2016-09-19 01:42:24+00:00
777621514455814149,9129,2606,,,2016-09-18 21:33:11+00:00
777189768882946048,14888,4500,,,2016-09-17 16:57:35+00:00
776813020089548800,5080,1272,,,2016-09-16 16:00:31+00:00
776477788987613185,9210,2905,,,2016-09-15 17:48:25+00:00
776218204058357768,31193,16656,,,2016-09-15 00:36:55+00:00
776201521193218049,9999,2634,,,2016-09-14 23:30:38+00:00
776113305656188928,12228,4555,,,2016-09-14 17:40:06+00:00
776088319444877312,1912,158,,,2016-09-14 16:00:49+00:00
775842724423557120,12200,2799,,,2016-09-13 23:44:54+00:00
775733305207554048,14405,4175,,,2016-09-13 16:30:07+00:00
775729183532220416,13459,4806,,,2016-09-13 16:13:44+00:00
775364825476165632,7705,3117,,,2016-09-12 16:05:54+00:00
775085132600442880,16187,4944,,,2016-09-11 21:34:30+00:00
774757898236878852,8925,1857,,,2016-09-10 23:54:11+00:00
774639387460112384,6985,1805,,,2016-09-10 16:03:16+00:00
774314403806253056,22637,5792,,,2016-09-09 18:31:54+00:00
773985732834758656,11148,4048,,,2016-09-08 20:45:53+00:00
773922284943896577,6657,1826,,,2016-09-08 16:33:46+00:00
773704687002451968,6873,1700,,,2016-09-08 02:09:06+00:00
773670353721753600,5540,1360,,,2016-09-07 23:52:41+00:00
773547596996571136,22983,6448,,,2016-09-07 15:44:53+00:00
773308824254029826,24177,7802,,,2016-09-06 23:56:05+00:00
773247561583001600,9802,3385,,,2016-09-06 19:52:39+00:00
773191612633579521,10383,4319,,,2016-09-06 16:10:20+00:00
772877495989305348,8895,4050,,,2016-09-05 19:22:09+00:00
772826264096874500,8342,2448,,,2016-09-05 15:58:34+00:00
772581559778025472,6745,1765,,,2016-09-04 23:46:12+00:00
772193107915964416,6285,1449,,,2016-09-03 22:02:38+00:00
772152991789019136,3944,1176,,,2016-09-03 19:23:13+00:00
772117678702071809,3920,772,,,2016-09-03 17:02:54+00:00
772114945936949249,2817,488,,,2016-09-03 16:52:02+00:00
772102971039580160,4163,970,,,2016-09-03 16:04:27+00:00
771770456517009408,12464,3549,,,2016-09-02 18:03:10+00:00
